cluster,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,acousticness_scaled,danceability_scaled,energy_scaled,instrumentalness_scaled,liveness_scaled,valence_scaled,tempo_scaled,speechiness_scaled,loudness_scaled
5,0.444,0.479,5,-5.586,1,0.0436,0.45399999999999996,0.0,0.095,0.315,89.89200000000001,audio_features,0mJTAdmY8olbGQjopDYff3,spotify:track:0mJTAdmY8olbGQjopDYff3,https://api.spotify.com/v1/tracks/0mJTAdmY8olbGQjopDYff3,https://api.spotify.com/v1/audio-analysis/0mJTAdmY8olbGQjopDYff3,196044,4,Vaaste,0.08920807696749278,-1.0423432260929424,-0.7729689344317646,-0.23693285346661253,-0.6192238759639581,-1.1525604309937005,-0.9340870877231952,-0.4330381871178497,0.6852556953593155
6,0.537,0.763,11,-6.346,0,0.204,0.0152,0.0,0.109,0.484,180.00099999999998,audio_features,6qsThtoP7klejh0zJREwEO,spotify:track:6qsThtoP7klejh0zJREwEO,https://api.spotify.com/v1/tracks/6qsThtoP7klejh0zJREwEO,https://api.spotify.com/v1/audio-analysis/6qsThtoP7klejh0zJREwEO,218667,4,So High,-1.331735940991104,-0.4376247209320001,0.6791259321959323,-0.23693285346661253,-0.5244420352900467,-0.3961580610331387,2.317030857823868,2.0391269217322936,0.45059542836030664
7,0.495,0.7290000000000001,6,-6.452999999999999,0,0.10300000000000001,0.6,4.13e-05,0.0993,0.6829999999999999,155.892,audio_features,4TAdD9qxGEZR8hQQL3DXH8,spotify:track:4TAdD9qxGEZR8hQQL3DXH8,https://api.spotify.com/v1/tracks/4TAdD9qxGEZR8hQQL3DXH8,https://api.spotify.com/v1/audio-analysis/4TAdD9qxGEZR8hQQL3DXH8,309273,4,"Hua Hain Aaj Pehli Baar (From ""Sanam Re"")",0.5619925496702165,-0.7107234006821033,0.5052835890081099,-0.23665739217988654,-0.590112310614114,0.49451691897959366,1.4471820907840152,0.48246435319199166,0.41755773287492004
6,0.847,0.552,2,-12.189,1,0.26,0.19899999999999998,1.68e-06,0.142,0.748,99.99700000000001,audio_features,1q7W78ZYL9iqyYeVONU2hg,spotify:track:1q7W78ZYL9iqyYeVONU2hg,https://api.spotify.com/v1/tracks/1q7W78ZYL9iqyYeVONU2hg,https://api.spotify.com/v1/audio-analysis/1q7W78ZYL9iqyYeVONU2hg,178200,4,Kamaal,-0.7365456253557574,1.5781036296044733,-0.39971919758732105,-0.2369216482617288,-0.3010276965586843,0.7854409074259638,-0.5695003445593259,2.902226959734838,-1.3535097559491798
5,0.435,0.6579999999999999,7,-5.949,0,0.0368,0.6990000000000001,0.0,0.125,0.524,77.17,audio_features,2tjWCe2W7sgvS3C8NHcdtI,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501,4,"Duniyaa (From ""Luka Chuppi"")",0.8825792811604198,-1.1008643717536788,0.14225987235118484,-0.23693285346661253,-0.41611993166271943,-0.2171279142969109,-1.3930947617984795,-0.5378431917324443,0.5731745415163679
5,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.07600000000001,audio_features,6E9UwSfT80age2xknoMS7Y,spotify:track:6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/tracks/6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/audio-analysis/6E9UwSfT80age2xknoMS7Y,249127,4,"Tum Hi Aana (From ""Marjaavaan"")",0.6559017942481549,-0.8537750900750144,-1.1717837217450051,-0.23685481721831483,-0.21978611883818874,-1.0182878209415298,-0.9274483978922055,-0.7335819503508784,0.24310635017170928
7,0.368,0.5870000000000001,6,-6.676,0,0.0378,0.309,0.0,0.149,0.391,143.687,audio_features,4clW7QGXTCYU5F5dTyfFJ2,spotify:track:4clW7QGXTCYU5F5dTyfFJ2,https://api.spotify.com/v1/tracks/4clW7QGXTCYU5F5dTyfFJ2,https://api.spotify.com/v1/audio-analysis/4clW7QGXTCYU5F5dTyfFJ2,271023,4,Chale Aana,-0.3803381459221984,-1.5365217894502716,-0.22076384430573856,-0.23693285346661253,-0.25363677622172853,-0.8124031521948678,1.0068276919403716,-0.5224306910538274,0.3487034703212632
5,0.552,0.528,10,-8.787,1,0.0333,0.534,6.57e-06,0.0815,0.33899999999999997,123.054,audio_features,5gjSreQbqwzz0n0gB5IlXk,spotify:track:5gjSreQbqwzz0n0gB5IlXk,https://api.spotify.com/v1/tracks/5gjSreQbqwzz0n0gB5IlXk,https://api.spotify.com/v1/audio-analysis/5gjSreQbqwzz0n0gB5IlXk,325641,4,Tu Mila To Haina,0.3482680620100813,-0.3400894781641062,-0.522431439837549,-0.23688903311179924,-0.7106206508995155,-1.045142342951964,0.26239243496856396,-0.5917869441076032,-0.30309629761940543
4,0.746,0.583,11,-8.706,0,0.0545,0.166,0.0,0.0754,0.852,147.83100000000002,audio_features,067G2exqYalyFSS9HQsaEJ,spotify:track:067G2exqYalyFSS9HQsaEJ,https://api.spotify.com/v1/tracks/067G2exqYalyFSS9HQsaEJ,https://api.spotify.com/v1/audio-analysis/067G2exqYalyFSS9HQsaEJ,173375,4,Vaari,-0.8434078691858251,0.9213663283006545,-0.24121588468077712,-0.23693285346661253,-0.7519184529074341,1.2509192889401557,1.1563425324817942,-0.26504192972092594,-0.278086453373458
1,0.701,0.498,7,-9.941,0,0.0407,0.165,6.93e-06,0.14300000000000002,0.588,74.998,audio_features,63qRT3ZJfnsjWHVUhhbAZ3,spotify:track:63qRT3ZJfnsjWHVUhhbAZ3,https://api.spotify.com/v1/tracks/63qRT3ZJfnsjWHVUhhbAZ3,https://api.spotify.com/v1/audio-analysis/63qRT3ZJfnsjWHVUhhbAZ3,191280,4,Tu Hi Ah,-0.8466461189988574,0.6287605999969725,-0.6758217426503341,-0.23688663199646698,-0.29425756508197615,0.06932032048105309,-1.4714601656729893,-0.47773443908583857,-0.659409387246848
4,0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.35100000000000003,0.6940000000000001,110.054,audio_features,7ofWUKeNCUw1P64ArIwG9b,spotify:track:7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/tracks/7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/audio-analysis/7ofWUKeNCUw1P64ArIwG9b,177383,4,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",-0.8952198661943428,1.2724932022650728,1.7477450417916667,-0.2144557460509587,1.113929782073279,0.5437502093320568,-0.2066454335252806,-0.48081693922156193,1.7761171733954983
1,0.565,0.527,8,-5.035,1,0.0252,0.14800000000000002,2.3e-06,0.10300000000000001,0.231,91.98899999999999,audio_features,6dN6k8fcjeB3Z2zLnxeyhP,spotify:track:6dN6k8fcjeB3Z2zLnxeyhP,https://api.spotify.com/v1/tracks/6dN6k8fcjeB3Z2zLnxeyhP,https://api.spotify.com/v1/audio-analysis/6dN6k8fcjeB3Z2zLnxeyhP,261918,4,Daryaa,-0.9016963658204072,-0.2555589344319321,-0.5275444499313086,-0.2369175130075455,-0.5650628241502944,-1.5285237391397786,-0.858427671551535,-0.7166281996043998,0.8553843889335971
4,0.745,0.782,4,-5.68,0,0.0464,0.45899999999999996,0.000136,0.10800000000000001,0.823,101.039,audio_features,3kSYKolWOj0yZMWFqwcCBs,spotify:track:3kSYKolWOj0yZMWFqwcCBs,https://api.spotify.com/v1/tracks/3kSYKolWOj0yZMWFqwcCBs,https://api.spotify.com/v1/audio-analysis/3kSYKolWOj0yZMWFqwcCBs,178326,4,Do Din,0.10539932603265456,0.9148639787827949,0.7762731239773628,-0.23602576545221227,-0.5312121667667546,1.1211224325563904,-0.5319051554077427,-0.3898831852177225,0.6562319254936488
4,0.541,0.6759999999999999,8,-3.8930000000000002,0,0.153,0.442,0.0,0.159,0.845,90.037,audio_features,2TzyJEUfWHGRsk3r6Emvbk,spotify:track:2TzyJEUfWHGRsk3r6Emvbk,https://api.spotify.com/v1/tracks/2TzyJEUfWHGRsk3r6Emvbk,https://api.spotify.com/v1/audio-analysis/2TzyJEUfWHGRsk3r6Emvbk,185333,4,Daru Badnaam,0.05034907921110468,-0.41161532286056174,0.23429405403885584,-0.23693285346661253,-0.18593546145464893,1.2195890132613156,-0.9288555114976871,1.2530893871228344,1.207992316450529
0,0.64,0.706,0,-3.8480000000000003,1,0.094,0.192,9.54e-05,0.522,0.62,176.011,audio_features,6GqRmZ7vO0juMc3fQsGe65,spotify:track:6GqRmZ7vO0juMc3fQsGe65,https://api.spotify.com/v1/tracks/6GqRmZ7vO0juMc3fQsGe65,https://api.spotify.com/v1/audio-analysis/6GqRmZ7vO0juMc3fQsGe65,220909,4,Gat Gat,-0.7592133740469837,0.2321172794075378,0.3876843568516408,-0.23629655790356996,2.2716222645903392,0.21254443787003535,2.1730723120322963,0.34375184708443984,1.2218866743649441
1,0.752,0.585,8,-6.526,1,0.052000000000000005,0.161,0.006509999999999999,0.253,0.3,92.009,audio_features,2MmFjAVcE3xB22CfY83XDX,spotify:track:2MmFjAVcE3xB22CfY83XDX,https://api.spotify.com/v1/tracks/2MmFjAVcE3xB22CfY83XDX,https://api.spotify.com/v1/audio-analysis/2MmFjAVcE3xB22CfY83XDX,211296,4,Milo Na Tum,-0.8595991182509869,0.9603804254078121,-0.23098986449325812,-0.1935126845420112,0.45045689735589894,-1.219696736019786,-0.8577060748307749,-0.30357318141746803,0.3950179967026467
1,0.6659999999999999,0.833,11,-7.48,0,0.0451,0.0141,8.12e-06,0.111,0.541,99.007,audio_features,0mACGvgvCcwjfJCPFLeabh,spotify:track:0mACGvgvCcwjfJCPFLeabh,https://api.spotify.com/v1/tracks/0mACGvgvCcwjfJCPFLeabh,https://api.spotify.com/v1/audio-analysis/0mACGvgvCcwjfJCPFLeabh,286093,4,Ziddi Dil,-1.3352980157854395,0.4011783668718866,1.0370366387590968,-0.23687869497634098,-0.5109017723366308,-0.1410401019340141,-0.6052193822369344,-0.4099194360999244,0.10045760891704834
5,0.613,0.47,9,-8.441,0,0.0344,0.823,1.87e-06,0.138,0.45899999999999996,102.944,audio_features,0OfaueVeRebAfWsAHajj3z,spotify:track:0OfaueVeRebAfWsAHajj3z,https://api.spotify.com/v1/tracks/0OfaueVeRebAfWsAHajj3z,https://api.spotify.com/v1/audio-analysis/0OfaueVeRebAfWsAHajj3z,208500,4,Tera Zikr,1.2841222579764313,0.056553842425328626,-0.8189860252756,-0.23692038100641452,-0.32810822246551596,-0.508051902743281,-0.46317306775537553,-0.5748331933611247,-0.19626412343301444
0,0.574,0.7340000000000001,0,-7.669,1,0.0346,0.245,0.0229,0.4,0.544,116.071,audio_features,2hnDUGKawWRLzJNxugeCnS,spotify:track:2hnDUGKawWRLzJNxugeCnS,https://api.spotify.com/v1/tracks/2hnDUGKawWRLzJNxugeCnS,https://api.spotify.com/v1/audio-analysis/2hnDUGKawWRLzJNxugeCnS,310907,4,Laila,-0.587586133956269,-0.1970377887711957,0.5308486394769074,-0.08419523927715471,1.4456662244319687,-0.127612840928797,0.010446939915293326,-0.5717506932254014,0.04210130567650557
4,0.7759999999999999,0.9690000000000001,8,-0.079,0,0.105,0.0149,0.000153,0.35200000000000004,0.802,94.01799999999999,audio_features,74qF0JeFMVilMEeFDiQZ48,spotify:track:74qF0JeFMVilMEeFDiQZ48,https://api.spotify.com/v1/tracks/74qF0JeFMVilMEeFDiQZ48,https://api.spotify.com/v1/audio-analysis/74qF0JeFMVilMEeFDiQZ48,184609,4,"Mummy Nu Pasand (From ""Jai Mummy Di"")",-1.3327074159350136,1.1164368138364418,1.7324060115103888,-0.2359123794504122,1.1206999135499869,1.0271316055198714,-0.7852216842304574,0.5132893545492252,2.3856163405745034
1,0.304,0.6859999999999999,0,-4.869,0,0.0497,0.254,0.0,0.106,0.23600000000000002,89.991,audio_features,0p83RJy9EZ0hlg82xcXH7f,spotify:track:0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/tracks/0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/audio-analysis/0p83RJy9EZ0hlg82xcXH7f,247682,4,"Dilbara (From ""Pati Patni Aur Woh"")",-0.5584418856389779,-1.9526721585932856,0.28542415497645085,-0.23693285346661253,-0.5447524297201707,-1.5061449707977501,-0.9305151839554348,-0.3390219329782868,0.9066391314623281
1,0.696,0.7040000000000001,1,-7.876,1,0.0423,0.16699999999999998,0.0,0.155,0.426,124.97200000000001,audio_features,0ZHILXmUaVSLEOCWxPQ1ga,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/tracks/0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/audio-analysis/0ZHILXmUaVSLEOCWxPQ1ga,183000,4,Makhna,-0.8401696193727927,0.5962488524076746,0.37745833666412243,-0.23693285346661253,-0.21301598736148078,-0.6557517738006687,0.3315935604894253,-0.45307443800005165,-0.021812740729803683
7,0.532,0.821,9,-4.434,0,0.0794,0.149,1.55e-05,0.161,0.6990000000000001,195.96200000000002,audio_features,2t34R5GIi95a9JI1tATTFg,spotify:track:2t34R5GIi95a9JI1tATTFg,https://api.spotify.com/v1/tracks/2t34R5GIi95a9JI1tATTFg,https://api.spotify.com/v1/audio-analysis/2t34R5GIi95a9JI1tATTFg,264625,4,Kehta Hai Pal Pal,-0.8984581160073751,-0.47013646852129815,0.9756805176339828,-0.23682947211203012,-0.172395198501233,0.5661289776740852,2.8929011208261968,0.11872933717663373,1.0409512579683398
7,0.545,0.473,11,-8.259,0,0.0312,0.284,0.0,0.0871,0.195,130.0,audio_features,6eO9LvEiMqh1CAsa6y3wXP,spotify:track:6eO9LvEiMqh1CAsa6y3wXP,https://api.spotify.com/v1/tracks/6eO9LvEiMqh1CAsa6y3wXP,https://api.spotify.com/v1/audio-analysis/6eO9LvEiMqh1CAsa6y3wXP,292827,3,Bol Do Na Zara,-0.4612943912480073,-0.38560592478912337,-0.8036469949943216,-0.23693285346661253,-0.672707914629951,-1.6896508712023834,0.5130029760884288,-0.6241531955326987,-0.14006916475693584
1,0.607,0.713,4,-5.105,1,0.03,0.56,4.98e-05,0.10099999999999999,0.611,124.868,audio_features,0ojpEubhy4JNeVftmVuiN7,spotify:track:0ojpEubhy4JNeVftmVuiN7,https://api.spotify.com/v1/tracks/0ojpEubhy4JNeVftmVuiN7,https://api.spotify.com/v1/audio-analysis/0ojpEubhy4JNeVftmVuiN7,272533,4,Pehla Pyaar,0.43246255714892257,0.017539745318171034,0.42347542750795736,-0.23660069917898652,-0.5786030871037104,0.17226265485438408,0.32784125754147403,-0.642648196347039,0.8337709432889515
1,0.508,0.7609999999999999,8,-5.118,0,0.0422,0.0933,2e-06,0.268,0.33899999999999997,100.01100000000001,audio_features,42WGQxg2lPIFBt8ZRHQ4Q4,spotify:track:42WGQxg2lPIFBt8ZRHQ4Q4,https://api.spotify.com/v1/tracks/42WGQxg2lPIFBt8ZRHQ4Q4,https://api.spotify.com/v1/audio-analysis/42WGQxg2lPIFBt8ZRHQ4Q4,325172,4,Romantic Mashup 2,-1.078828630593277,-0.6261928569499284,0.6688999120084128,-0.23691951393698898,0.5520088695065184,-1.045142342951964,-0.5689952268547942,-0.45461568806791325,0.8297570176692316
1,0.39399999999999996,0.6409999999999999,0,-6.492999999999999,0,0.0312,0.276,0.0,0.0958,0.335,81.932,audio_features,5PvwPy5eRO8BPwpRzCHK3D,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/tracks/5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/audio-analysis/5PvwPy5eRO8BPwpRzCHK3D,390223,4,Sunn Raha Hai,-0.487200389752266,-1.3674607019859224,0.055338700757273325,-0.23693285346661253,-0.6138077707825917,-1.0630453576255865,-1.2212825825855802,-0.6241531955326987,0.40520719250655113
1,0.552,0.75,10,-5.215,0,0.039,0.445,7.37e-05,0.29100000000000004,0.4,89.999,audio_features,517bz7zkWELmyL4eZzJ5R9,spotify:track:517bz7zkWELmyL4eZzJ5R9,https://api.spotify.com/v1/tracks/517bz7zkWELmyL4eZzJ5R9,https://api.spotify.com/v1/audio-analysis/517bz7zkWELmyL4eZzJ5R9,340400,4,"Galliyan (From ""Ek Villain"")",0.060063828650201746,-0.3400894781641062,0.6126568009770589,-0.2364412917999853,0.7077218934708015,-0.7721213691792166,-0.930226545267131,-0.5039356902394873,0.7998069572759372
4,0.836,0.8390000000000001,4,-2.9739999999999998,0,0.106,0.275,7.25e-06,0.18100000000000002,0.507,103.992,audio_features,5c3mUtkS8FvumKaVkcpB0H,spotify:track:5c3mUtkS8FvumKaVkcpB0H,https://api.spotify.com/v1/tracks/5c3mUtkS8FvumKaVkcpB0H,https://api.spotify.com/v1/audio-analysis/5c3mUtkS8FvumKaVkcpB0H,213887,4,Baby Doll,-0.4904386395652984,1.5065777849080175,1.0677146993216544,-0.2368844976717272,-0.03699256896707376,-0.2932157266598077,-0.42536139958756397,0.5287018552278421,1.4917459814138043
1,0.604,0.72,5,-7.276,1,0.0603,0.5710000000000001,1.18e-05,0.12,0.528,130.995,audio_features,1sbW5E7w8tnqpYk0Frx8QG,spotify:track:1sbW5E7w8tnqpYk0Frx8QG,https://api.spotify.com/v1/tracks/1sbW5E7w8tnqpYk0Frx8QG,https://api.spotify.com/v1/audio-analysis/1sbW5E7w8tnqpYk0Frx8QG,240784,4,Maahi Ve,0.4680833050922785,-0.001967303235407762,0.45926649816427384,-0.23685415024183368,-0.44997058904625925,-0.19922489962328813,0.5489024129462271,-0.1756494257849482,0.1634453647957299
7,0.524,0.632,10,-7.285,0,0.0785,0.255,0.0,0.27699999999999997,0.41600000000000004,169.989,audio_features,7tpRgru0h8B4eCvdBegLTA,spotify:track:7tpRgru0h8B4eCvdBegLTA,https://api.spotify.com/v1/tracks/7tpRgru0h8B4eCvdBegLTA,https://api.spotify.com/v1/audio-analysis/7tpRgru0h8B4eCvdBegLTA,194676,4,Nakhre,-0.5552036358259455,-0.522155264664175,0.009321609913438387,-0.23693285346661253,0.6129400527968897,-0.7005093104847254,1.9557995394115328,0.1048580865658786,0.1606664932128468
4,0.698,0.657,4,-3.9130000000000003,0,0.0834,0.578,0.0,0.27,0.627,104.09700000000001,audio_features,1YIpi9FrVSr1wpzKNukm3J,spotify:track:1YIpi9FrVSr1wpzKNukm3J,https://api.spotify.com/v1/tracks/1YIpi9FrVSr1wpzKNukm3J,https://api.spotify.com/v1/audio-analysis/1YIpi9FrVSr1wpzKNukm3J,214288,4,Mafiyaan,0.49075105378350464,0.6092535514433938,0.1371468622574259,-0.23693285346661253,0.5655491324599343,0.24387471354887522,-0.4215730168035751,0.18037933989110122,1.2018170462663447
4,0.732,0.895,0,-3.57,0,0.0334,0.0495,2.3199999999999998e-05,0.172,0.557,109.995,audio_features,5n8BCU2JmPORrFboGeDlXV,spotify:track:5n8BCU2JmPORrFboGeDlXV,https://api.spotify.com/v1/tracks/5n8BCU2JmPORrFboGeDlXV,https://api.spotify.com/v1/audio-analysis/5n8BCU2JmPORrFboGeDlXV,194674,4,"Main Deewana Tera (From ""Arjun Patiala"")",-1.2206639724040942,0.8303334350506201,1.3540432645721858,-0.23677811492297954,-0.09792375225744561,-0.06942804323952295,-0.20877414385152177,-0.5902456940397416,1.3077229299251079
6,0.789,0.726,5,-8.811,0,0.20800000000000002,0.21600000000000003,0.0,0.34299999999999997,0.7829999999999999,86.70100000000001,audio_features,6S9tXDdMzrT8LEk1A8enKF,spotify:track:6S9tXDdMzrT8LEk1A8enKF,https://api.spotify.com/v1/tracks/6S9tXDdMzrT8LEk1A8enKF,https://api.spotify.com/v1/audio-analysis/6S9tXDdMzrT8LEk1A8enKF,217846,3,Naachne Ka Shaunq,-0.6814953785342073,1.2009673575686173,0.48994455872683085,-0.23693285346661253,1.0597687302596148,0.9420922858201627,-1.0492178445204152,2.1007769244467616,-0.3105066218404265
1,0.752,0.696,1,-4.648,1,0.0667,0.0244,1.35e-06,0.154,0.355,89.991,audio_features,0KZQko7rcau4ube5CfND9T,spotify:track:0KZQko7rcau4ube5CfND9T,https://api.spotify.com/v1/tracks/0KZQko7rcau4ube5CfND9T,https://api.spotify.com/v1/audio-analysis/0KZQko7rcau4ube5CfND9T,300278,4,"Bimar Dil (From ""Pagalpanti"")",-1.3019440427112063,0.9603804254078121,0.33655425591404586,-0.23692384928411667,-0.21978611883818874,-0.9735302842574729,-0.9305151839554348,-0.07700942144180038,0.9748758669975663
0,0.818,0.972,2,-3.2760000000000002,1,0.0802,0.318,3.72e-06,0.875,0.6679999999999999,110.036,audio_features,16NMvEYAus3qS1czInNNZl,spotify:track:16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/tracks/16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/audio-analysis/16NMvEYAus3qS1czInNNZl,206913,4,"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",-0.3511938976049072,1.389535493586545,1.7477450417916667,-0.23690804194151277,4.661478675868247,0.4273806139535082,-0.2072948705739644,0.13105933771952713,1.3984994016326193
1,0.657,0.652,10,-7.247000000000001,1,0.05,0.37,0.0,0.23800000000000002,0.665,109.885,audio_features,7z8XCViP5KT8O7HqoCsRTV,spotify:track:7z8XCViP5KT8O7HqoCsRTV,https://api.spotify.com/v1/tracks/7z8XCViP5KT8O7HqoCsRTV,https://api.spotify.com/v1/audio-analysis/7z8XCViP5KT8O7HqoCsRTV,252565,4,Journey Song,-0.18280490732722482,0.34265722121115094,0.11158181178862839,-0.23693285346661253,0.3489049252052797,0.4139533529482916,-0.21274292581570045,-0.33439818277470174,0.17239950656279704
7,0.63,0.495,1,-9.596,1,0.0291,0.47700000000000004,1.89e-06,0.134,0.36700000000000005,126.993,audio_features,706OWTBgQX1fxlKr4RKPMv,spotify:track:706OWTBgQX1fxlKr4RKPMv,https://api.spotify.com/v1/tracks/706OWTBgQX1fxlKr4RKPMv,https://api.spotify.com/v1/audio-analysis/706OWTBgQX1fxlKr4RKPMv,255375,4,Kaash,0.16368782266723717,0.1670937842289418,-0.6911607729316126,-0.2369202476111183,-0.3551887483723478,-0.9198212402366043,0.4045109091221986,-0.6565194469577941,-0.5528859765696661
5,0.56,0.512,1,-7.185,0,0.0333,0.5920000000000001,0.0,0.055999999999999994,0.39,123.991,audio_features,7lGhrfren1Zpwh0ds0zuUg,spotify:track:7lGhrfren1Zpwh0ds0zuUg,https://api.spotify.com/v1/tracks/7lGhrfren1Zpwh0ds0zuUg,https://api.spotify.com/v1/audio-analysis/7lGhrfren1Zpwh0ds0zuUg,254516,4,Pal Pal Dil Ke Paas- Title Track,0.536086551165958,-0.2880706820212294,-0.604239601337701,-0.23693285346661253,-0.8832590035555684,-0.8168789058632735,0.29619924133615866,-0.5917869441076032,0.1915428441337692
1,0.752,0.696,1,-4.648,1,0.0667,0.0244,1.35e-06,0.154,0.355,89.991,audio_features,2SQhuELrmG528Zug54Qxcr,spotify:track:2SQhuELrmG528Zug54Qxcr,https://api.spotify.com/v1/tracks/2SQhuELrmG528Zug54Qxcr,https://api.spotify.com/v1/audio-analysis/2SQhuELrmG528Zug54Qxcr,300278,4,Bimar Dil,-1.3019440427112063,0.9603804254078121,0.33655425591404586,-0.23692384928411667,-0.21978611883818874,-0.9735302842574729,-0.9305151839554348,-0.07700942144180038,0.9748758669975663
4,0.77,0.9690000000000001,2,-0.179,1,0.0661,0.154,0.0,0.0809,0.6920000000000001,134.983,audio_features,3fpVYSLnxkadjYwQPTyo4H,spotify:track:3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/tracks/3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/audio-analysis/3fpVYSLnxkadjYwQPTyo4H,268889,4,Laal Ghaghra,-0.8822668669422133,1.077422716729285,1.7324060115103888,-0.23693285346661253,-0.7146827297855404,0.5347987019952454,0.6927887990657234,-0.08625692184897032,2.354739989653581
1,0.525,0.659,0,-4.14,0,0.0558,0.605,0.0,0.134,0.586,79.911,audio_features,6E7P1uT2afeor2t6wR2y2r,spotify:track:6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/tracks/6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/audio-analysis/6E7P1uT2afeor2t6wR2y2r,255000,4,Filhall,0.5781837987353783,-0.5156529151463153,0.1473728824449449,-0.23693285346661253,-0.3551887483723478,0.0603688131442417,-1.294199931218354,-0.245005678838724,1.1317277296758512
4,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.11199999999999999,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678,4,Yaad Piya Ki Aane Lagi,-0.16661365826206304,1.6496294743009288,1.0370366387590968,-0.23693285346661253,-0.504131640859923,0.5392744556636506,-0.2815832529761817,-0.3790944347426906,1.2530717887950755
1,0.809,0.873,6,-2.455,0,0.0556,0.0061200000000000004,9.07e-06,0.0732,0.34,100.01299999999999,audio_features,3Eb4VbsbXMpS5Mk9HWTDia,spotify:track:3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/tracks/3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/audio-analysis/3Eb4VbsbXMpS5Mk9HWTDia,205200,4,Chandigarh Mein,-1.3611392492934378,1.3310143479258092,1.2415570425094768,-0.2368723586997698,-0.7668127421561916,-1.040666589283558,-0.5689230671827189,-0.24808817897444746,1.651994242693391
4,0.862,0.818,0,-2.92,0,0.0957,0.38,0.0,0.301,0.5429999999999999,100.066,audio_features,36EPfDEkfLYQLt8Fvced8x,spotify:track:36EPfDEkfLYQLt8Fvced8x,https://api.spotify.com/v1/tracks/36EPfDEkfLYQLt8Fvced8x,https://api.spotify.com/v1/audio-analysis/36EPfDEkfLYQLt8Fvced8x,171600,4,Dance Like,-0.15042240919690125,1.6756388723723672,0.9603414873527043,-0.23693285346661253,0.7754232082378808,-0.13208859459720318,-0.5670108358727051,0.3699530982380884,1.5084192109111025
4,0.804,0.9129999999999999,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,28veUNu4veN0LOBVa0nFw8,spotify:track:28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/tracks/28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/audio-analysis/28veUNu4veN0LOBVa0nFw8,176125,4,"Muqabla (From ""Street Dancer 3D"")",-1.3006487427859934,1.2985026003365112,1.4460774462598562,-0.23674343214595836,1.384735041141597,-0.127612840928797,0.15195205685628232,0.332963096609408,1.4420350564311197
0,0.7340000000000001,0.715,4,-6.437,0,0.33799999999999997,0.0857,1e-05,0.8640000000000001,0.764,176.02599999999998,audio_features,2fPPWdQuHY3CxPIOk6qbwH,spotify:track:2fPPWdQuHY3CxPIOk6qbwH,https://api.spotify.com/v1/tracks/2fPPWdQuHY3CxPIOk6qbwH,https://api.spotify.com/v1/audio-analysis/2fPPWdQuHY3CxPIOk6qbwH,246818,4,Dhakka,-1.103439329172323,0.8433381340863401,0.43370144769547636,-0.23686615581849485,4.587007229624461,0.8570529661204549,2.1736135095728657,4.104402012666952,0.42249794902226734
